4.4	-0.0331248
4.38	-0.0335702
4.36	-0.0340209
4.34	-0.0344771
4.32	-0.0349388
4.3	-0.035406
4.28	-0.0358789
4.26	-0.0363574
4.24	-0.0368417
4.22	-0.0373317
4.2	-0.0378277
4.18	-0.0383295
4.16	-0.0388374
4.14	-0.0393512
4.12	-0.0398712
4.1	-0.0403974
4.08	-0.0409298
4.06	-0.0414685
4.04	-0.0420136
4.02	-0.0425651
4	-0.0431231
3.98	-0.0436877
3.96	-0.044259
3.94	-0.0448369
3.92	-0.0454216
3.9	-0.0460132
3.88	-0.0466117
3.86	-0.0472172
3.84	-0.0478298
3.82	-0.0484495
3.8	-0.0490764
3.78	-0.0497106
3.76	-0.0503522
3.74	-0.0510012
3.72	-0.0516578
3.7	-0.0523219
3.68	-0.0529937
3.66	-0.0536733
3.64	-0.0543606
3.62	-0.0550559
3.6	-0.0557592
3.58	-0.0564706
3.56	-0.0571901
3.54	-0.0579179
3.52	-0.0586539
3.5	-0.0593984
3.48	-0.0601514
3.46	-0.060913
3.44	-0.0616832
3.42	-0.0624622
3.4	-0.06325
3.38	-0.0640468
3.36	-0.0648525
3.34	-0.0656674
3.32	-0.0664915
3.3	-0.0673249
3.28	-0.0681677
3.26	-0.06902
3.24	-0.0698818
3.22	-0.0707534
3.2	-0.0716347
3.18	-0.0725259
3.16	-0.073427
3.14	-0.0743382
3.12	-0.0752596
3.1	-0.0761913
3.08	-0.0771333
3.06	-0.0780859
3.04	-0.079049
3.02	-0.0800228
3	-0.0810073
2.98	-0.0820028
2.96	-0.0830093
2.94	-0.0840269
2.92	-0.0850558
2.9	-0.0860959
2.88	-0.0871476
2.86	-0.0882107
2.84	-0.0892856
2.82	-0.0903723
2.8	-0.0914708
2.78	-0.0925814
2.76	-0.0937041
2.74	-0.0948391
2.72	-0.0959865
2.7	-0.0971463
2.68	-0.0983188
2.66	-0.0995041
2.64	-0.100702
2.62	-0.101913
2.6	-0.103137
2.58	-0.104375
2.56	-0.105626
2.54	-0.10689
2.52	-0.108168
2.5	-0.10946
2.48	-0.110766
2.46	-0.112085
2.44	-0.113419
2.42	-0.114767
2.4	-0.11613
2.38	-0.117507
2.36	-0.118899
2.34	-0.120306
2.32	-0.121728
2.3	-0.123165
2.28	-0.124617
2.26	-0.126085
2.24	-0.127568
2.22	-0.129067
2.2	-0.130582
2.18	-0.132113
