#k  alpha  peak_neg  peak_pos  theta_neg  theta_pos  peak_separation54.5982 -2 -3.73871 1.32295 -0.76 1.86 2.62
0.000335463 -0.06 -0.000463272 0.00101696 6.54 10.66 4.12
54.5982 -0.06 -4.05149 3.53917 -1.14 1.22 2.36
0.0183156 -0.06 -0.020085 0.0431909 2.78 6.88 4.1
1 -0.04 -0.750545 1.45831 -0.86 3.2 4.06
0.000335463 -0.04 -0.000410619 0.00103352 6.2 10.8 4.6
54.5982 -0.04 -4.06575 3.55046 -1.16 1.22 2.38
0.0183156 -0.04 -0.0191422 0.0463512 2.38 6.96 4.58
1 -0.02 -0.766092 1.59434 -1.3 3.22 4.52
0.000335463 -0.02 -0.000366308 0.0010728 5.54 10.96 5.42
54.5982 -0.02 -4.07984 3.55856 -1.18 1.22 2.4
0.0183156 -0.02 -0.0184112 0.0506021 1.64 7.04 5.4
1 0 -0.789116 1.7441 -1.96 3.24 5.2
0.000335463 0 -0.00033529 0.00114039 -2.48 11.12 13.6
54.5982 0 -4.0938 3.56418 -1.18 1.24 2.42
0.0183156 0 -0.0181916 0.0562739 -2.74 7.14 9.88
1 0.02 -0.833315 1.90334 -20 3.26 23.26
0.000335463 0.02 -0.000500136 0.00124399 -20 11.3 31.3
54.5982 0.02 -4.10757 3.56791 -1.2 1.24 2.44
